name,assignment,length,begin,end,species,species-score,type,type support,major lineage,major lineage support,minor lineage,minor lineage support,minor lineage,minor lineage support
KP188561,4II_B,10438,3,10446,dengue virus type 4,,II,100,B,100,,,,
KP188562,4II_B,10649,1,10603,dengue virus type 4,,II,100,B,100,,,,
KP188563,4II_B,10654,55,10649,dengue virus type 4,,II,100,B,100,,,,
KP188564,4II_B,10618,1,10573,dengue virus type 4,,II,100,B,100,,,,
KP188565,4II_B,10355,94,10448,dengue virus type 4,,II,100,B,100,,,,
KP188566,4II_B,10426,60,10485,dengue virus type 4,,II,100,B,100,,,,
EU854295,4II_B,10566,22,10587,dengue virus type 4,,II,100,B,100,,,,
EU854296,4II_B,10606,22,10627,dengue virus type 4,,II,100,B,100,,,,
EU854297,4II_B,10606,22,10627,dengue virus type 4,,II,100,B,100,,,,
EU854299,4II_B,10606,22,10627,dengue virus type 4,,II,100,B,100,,,,
EU854300,4II_B,10606,22,10627,dengue virus type 4,,II,100,B,100,,,,
EU854301,4II_B,10606,22,10627,dengue virus type 4,,II,100,B,100,,,,
JQ822247,4II_A.2,10653,1,10649,dengue virus type 4,,II,100,A,100,2,100,,
JQ915081,4II_A,10572,41,10609,dengue virus type 4,,II,100,A,100,Could not assign,,,
JQ915082,4II_A,10572,41,10609,dengue virus type 4,,II,100,A,100,Could not assign,,,
JQ915083,4II_A,10572,41,10609,dengue virus type 4,,II,100,A,100,Could not assign,,,
JQ915084,4II_A,10573,41,10609,dengue virus type 4,,II,100,A,100,Could not assign,,,
JQ915085,4II_A,10572,41,10609,dengue virus type 4,,II,100,A,100,Could not assign,,,
JQ915086,4II_A,10572,41,10609,dengue virus type 4,,II,100,A,100,Could not assign,,,
JQ915087,4II_A,10246,41,10285,dengue virus type 4,,II,100,A,100,Could not assign,,,
JQ915088,4II_A,10572,41,10609,dengue virus type 4,,II,100,A,100,Could not assign,,,
JQ915089,4II_A,10572,41,10609,dengue virus type 4,,II,100,A,100,Could not assign,,,
JQ915090,4II_A,10246,41,10285,dengue virus type 4,,II,100,A,100,Could not assign,,,
KJ579240,4II_B,10649,1,10649,dengue virus type 4,,II,100,B,100,,,,
KJ579241,4II_B,10649,1,10649,dengue virus type 4,,II,100,B,100,,,,
KJ579242,4II_B,10649,1,10649,dengue virus type 4,,II,100,B,100,,,,
KJ579243,4II_B,10649,1,10649,dengue virus type 4,,II,100,B,100,,,,
KJ579244,4II_B,10649,1,10649,dengue virus type 4,,II,100,B,100,,,,
KJ579245,4II_B,10649,1,10649,dengue virus type 4,,II,100,B,100,,,,
KJ579246,4II_B,10649,1,10649,dengue virus type 4,,II,100,B,100,,,,
KJ579247,4II_B,10650,1,10649,dengue virus type 4,,II,100,B,100,,,,
KJ579248,4II_B,10649,1,10649,dengue virus type 4,,II,100,B,100,,,,
KJ596658,4II_B,10649,1,10649,dengue virus type 4,,II,100,B,100,,,,
KJ596659,4II_B,10649,1,10649,dengue virus type 4,,II,100,B,100,,,,
KJ596660,4II_B,10649,1,10649,dengue virus type 4,,II,100,B,100,,,,
KJ596661,4II_B,10649,1,10649,dengue virus type 4,,II,100,B,100,,,,
KJ596662,4II_B,10649,1,10649,dengue virus type 4,,II,100,B,100,,,,
KJ596663,4II_B,10649,1,10649,dengue virus type 4,,II,100,B,100,,,,
KJ596664,4II_B,10649,1,10649,dengue virus type 4,,II,100,B,100,,,,
KJ596666,4II_B,10649,1,10649,dengue virus type 4,,II,100,B,100,,,,
KJ596667,4II_B,10649,1,10649,dengue virus type 4,,II,100,B,100,,,,
KJ596668,4II_B,10649,1,10649,dengue virus type 4,,II,100,B,100,,,,
KJ596669,4II_B,10649,1,10649,dengue virus type 4,,II,100,B,100,,,,
KJ596670,4II_B,10649,1,10649,dengue virus type 4,,II,100,B,100,,,,
KJ596671,4II_B,10649,1,10649,dengue virus type 4,,II,100,B,100,,,,
KJ596672,4II_B,10649,1,10649,dengue virus type 4,,II,100,B,100,,,,
KJ596673,4II_B,10649,1,10649,dengue virus type 4,,II,100,B,100,,,,
KJ596674,4II_B,10649,1,10649,dengue virus type 4,,II,100,B,100,,,,
KJ596665,4II_B,10649,1,10649,dengue virus type 4,,II,100,B,100,,,,
JQ922558,4I,10626,22,10632,dengue virus type 4,,I,100,Could not assign,,,,,
KR919820,dengue virus type 1,10724,1,10735,dengue virus type 1,,Could not assign,,,,,,,
KR919821,1I_K,10735,1,10735,dengue virus type 1,,I,100,K,70,Could not assign,,,
MH450295,2III_D.2,10691,15,10702,dengue virus type 2,,III,100,D,100,2,100,,
MH450296,3III_C.1,10673,15,10686,dengue virus type 3,,III,100,C,100,1,100,,
MH450297,1V_D.1,10700,15,10714,dengue virus type 1,,V,100,D,100,1,100,,
MH450298,3III_C.1,10570,15,10583,dengue virus type 3,,III,100,C,100,1,100,,
MH450299,3III_C.1,10678,15,10691,dengue virus type 3,,III,100,C,100,1,100,,
MH450300,2III_D.2,10431,15,10444,dengue virus type 2,,III,100,D,100,2,100,,
MH450301,1V_D.1,10481,24,10504,dengue virus type 1,,V,100,D,100,1,100,,
MH450302,2III_D.2,10691,15,10705,dengue virus type 2,,III,100,D,100,2,100,,
MH450303,1V_D.1,10672,15,10686,dengue virus type 1,,V,100,D,100,1,100,,
MH450304,1V_D.1,10701,14,10714,dengue virus type 1,,V,100,D,100,1,100,,
MH450305,4II_B,10649,1,10649,dengue virus type 4,,II,100,B,100,,,,
MH450306,1V_F,10711,4,10716,dengue virus type 1,,V,100,F,100,,,,
MH450307,4II_B,10649,17,10649,dengue virus type 4,,II,100,B,100,,,,
MH450308,4II_B,10586,25,10609,dengue virus type 4,,II,100,B,100,,,,
MH450309,4II_B,10649,17,10649,dengue virus type 4,,II,100,B,100,,,,
MH450310,2III_D.2,10673,16,10688,dengue virus type 2,,III,100,D,100,2,100,,
MH450311,3III_C.1,10684,3,10687,dengue virus type 3,,III,100,C,100,1,100,,
KT026308,4I_A.2,10551,64,10612,dengue virus type 4,,I,100,A,100,2,100,,
KT026309,4I_A.2,10384,87,10469,dengue virus type 4,,I,100,A,100,2,100,,
KY586306,1I_J,10179,95,10273,dengue virus type 1,,I,100,J,100,,,,
KY586307,1I_J,10179,95,10273,dengue virus type 1,,I,100,J,100,,,,
KY586308,1I_J,10179,95,10273,dengue virus type 1,,I,100,J,100,,,,
KY586309,1I_J,10179,95,10273,dengue virus type 1,,I,100,J,100,,,,
KY586310,1I_J,10179,95,10273,dengue virus type 1,,I,100,J,100,,,,
KY586311,1I_J,10179,95,10273,dengue virus type 1,,I,100,J,100,,,,
KY586312,1I_K,10179,95,10273,dengue virus type 1,,I,100,K,100,Related to but not part of 3,,,
KY586313,1I_K,10179,95,10273,dengue virus type 1,,I,100,K,100,Related to but not part of 3,,,
KY586314,1I_K,10179,95,10273,dengue virus type 1,,I,100,K,100,Related to but not part of 3,,,
KY586315,1I_K,10179,95,10273,dengue virus type 1,,I,100,K,100,Related to but not part of 3,,,
KY586316,1I_K,10179,95,10273,dengue virus type 1,,I,100,K,100,Related to but not part of 3,,,
KY586317,1I_K,10179,95,10273,dengue virus type 1,,I,100,K,100,Related to but not part of 3,,,
KY586318,1I_K,10179,95,10273,dengue virus type 1,,I,100,K,100,Related to but not part of 3,,,
KY586319,1I_K,10179,95,10273,dengue virus type 1,,I,100,K,100,Related to but not part of 3,,,
KY586320,1I_K,10179,95,10273,dengue virus type 1,,I,100,K,100,Related to but not part of 3,,,
KY586321,1I_K,10179,95,10273,dengue virus type 1,,I,100,K,100,Related to but not part of 3,,,
KY586322,1I_K,10179,95,10273,dengue virus type 1,,I,100,K,100,Related to but not part of 3,,,
KY586323,1I_K,10179,95,10273,dengue virus type 1,,I,100,K,100,Related to but not part of 3,,,
KY586324,1I_K,10179,95,10273,dengue virus type 1,,I,100,K,100,Related to but not part of 3,,,
KY586325,1I_K,10179,95,10273,dengue virus type 1,,I,100,K,100,Related to but not part of 3,,,
KY586326,1I_K,10179,95,10273,dengue virus type 1,,I,100,K,66,Related to but not part of 3,,,
KY586327,1I_K,10179,95,10273,dengue virus type 1,,I,100,K,64,Related to but not part of 3,,,
KY586328,1I_K,10179,95,10273,dengue virus type 1,,I,100,K,63,Related to but not part of 3,,,
KY586329,1I_K,10179,95,10273,dengue virus type 1,,I,100,K,60,Related to but not part of 3,,,
KY586330,1I_K,10179,95,10273,dengue virus type 1,,I,100,K,64,Related to but not part of 3,,,
KY586331,1I_K,10179,95,10273,dengue virus type 1,,I,100,K,64,Related to but not part of 3,,,
KY586332,1I_K,10179,95,10273,dengue virus type 1,,I,100,K,69,Related to but not part of 3,,,
KY586333,1I_K,10179,95,10273,dengue virus type 1,,I,100,K,62,Related to but not part of 3,,,
KY586334,1I_K,10179,95,10273,dengue virus type 1,,I,100,K,64,Related to but not part of 3,,,
KY586335,1I_K,10179,95,10273,dengue virus type 1,,I,100,K,66,Related to but not part of 3,,,
KY586336,1I_K,10179,95,10273,dengue virus type 1,,I,100,K,64,Related to but not part of 3,,,
KY586337,1I_K,10179,95,10273,dengue virus type 1,,I,100,K,65,Related to but not part of 3,,,
KY586338,1I_K,10179,95,10273,dengue virus type 1,,I,100,K,63,Related to but not part of 3,,,
KY586339,1I_K,10179,95,10273,dengue virus type 1,,I,100,K,57,Related to but not part of 3,,,
KY586340,1I_K,10179,95,10273,dengue virus type 1,,I,100,K,64,Related to but not part of 3,,,
KY586341,1I_K,10179,95,10273,dengue virus type 1,,I,100,K,57,Related to but not part of 3,,,
KY586342,1I_K,10179,95,10273,dengue virus type 1,,I,100,K,59,Could not assign,,,
KY586343,1I_K,10179,95,10273,dengue virus type 1,,I,100,K,61,Could not assign,,,
KY586344,1I_K,10179,95,10273,dengue virus type 1,,I,100,K,60,Could not assign,,,
KY586345,1I_K,10179,95,10273,dengue virus type 1,,I,100,K,60,Could not assign,,,
KY586346,1I_K,10179,95,10273,dengue virus type 1,,I,100,K,61,Could not assign,,,
KY586347,1I_K,10179,95,10273,dengue virus type 1,,I,100,K,63,Could not assign,,,
KY586348,1I_K,10179,95,10273,dengue virus type 1,,I,100,K,61,Could not assign,,,
KY586349,1I_K,10179,95,10273,dengue virus type 1,,I,100,K,60,Could not assign,,,
KY586350,1I_K,10179,95,10273,dengue virus type 1,,I,100,K,58,Could not assign,,,
KY586351,1I_K,10179,95,10273,dengue virus type 1,,I,100,K,55,Could not assign,,,
KY586352,1I_K,10179,95,10273,dengue virus type 1,,I,100,K,65,Could not assign,,,
KY586353,1I_K,10179,95,10273,dengue virus type 1,,I,100,K,66,Could not assign,,,
KY586354,1I_K,10179,95,10273,dengue virus type 1,,I,100,K,66,Could not assign,,,
KY586355,1I_K,10179,95,10273,dengue virus type 1,,I,100,K,57,Could not assign,,,
KY586356,1I_K,10179,95,10273,dengue virus type 1,,I,100,K,63,Could not assign,,,
KY586357,1I_K,10179,95,10273,dengue virus type 1,,I,100,K,63,Could not assign,,,
KY586358,1I_K,10179,95,10273,dengue virus type 1,,I,100,K,57,Could not assign,,,
KY586359,1I_K,10179,95,10273,dengue virus type 1,,I,100,K,59,Could not assign,,,
KY586360,1I_K,10179,95,10273,dengue virus type 1,,I,100,K,61,Could not assign,,,
KY586361,1I_K,10179,95,10273,dengue virus type 1,,I,100,K,97,Related to but not part of 2,,,
KY586362,1I_K,10179,95,10273,dengue virus type 1,,I,100,K,58,Could not assign,,,
KY586363,1I_K,10179,95,10273,dengue virus type 1,,I,100,K,59,Could not assign,,,
KY586364,1I_K,10179,95,10273,dengue virus type 1,,I,100,K,59,Could not assign,,,
KY586365,1I_K,10179,95,10273,dengue virus type 1,,I,100,K,65,Could not assign,,,
KY586366,1I_K,10179,95,10273,dengue virus type 1,,I,100,K,100,Could not assign,,,
KY586367,1I,10179,95,10273,dengue virus type 1,,I,100,Related to but not part of K,,,,,
KY586368,1I,10179,95,10273,dengue virus type 1,,I,100,Related to but not part of K,,,,,
KY586369,1I,10179,95,10273,dengue virus type 1,,I,100,Related to but not part of K,,,,,
KY586370,1I,10179,95,10273,dengue virus type 1,,I,100,Could not assign,,,,,
KY586371,1I,10179,95,10273,dengue virus type 1,,I,100,Could not assign,,,,,
KY586372,1I,10179,95,10273,dengue virus type 1,,I,100,Could not assign,,,,,
KY586373,1I,10179,95,10273,dengue virus type 1,,I,100,Could not assign,,,,,
KY586374,1I,10179,95,10273,dengue virus type 1,,I,100,Could not assign,,,,,
KY586375,1I,10179,95,10273,dengue virus type 1,,I,100,Could not assign,,,,,
KY586376,1I,10179,95,10273,dengue virus type 1,,I,100,Could not assign,,,,,
KY586377,1I,10179,95,10273,dengue virus type 1,,I,100,Could not assign,,,,,
KY586378,1I,10179,95,10273,dengue virus type 1,,I,100,Could not assign,,,,,
KY586379,1I,10179,95,10273,dengue virus type 1,,I,100,Could not assign,,,,,
KY586380,1I,10179,95,10273,dengue virus type 1,,I,100,Could not assign,,,,,
KY586381,1I,10179,95,10273,dengue virus type 1,,I,100,Could not assign,,,,,
KY586382,1I,10179,95,10273,dengue virus type 1,,I,100,Could not assign,,,,,
KY586383,1I_H,10179,95,10273,dengue virus type 1,,I,100,H,100,Related to but not part of 2,,,
KY586384,1I_H,10179,95,10273,dengue virus type 1,,I,100,H,100,Related to but not part of 2,,,
KY586385,1I_H,10179,95,10273,dengue virus type 1,,I,100,H,100,Related to but not part of 2,,,
KY586386,1I_H,10179,95,10273,dengue virus type 1,,I,100,H,100,Related to but not part of 2,,,
KY586387,1I_H,10179,95,10273,dengue virus type 1,,I,100,H,100,Related to but not part of 2,,,
KY586388,1I_H,10179,95,10273,dengue virus type 1,,I,100,H,100,Related to but not part of 2,,,
KY586389,1I_H,10179,95,10273,dengue virus type 1,,I,100,H,100,Related to but not part of 2,,,
KY586390,1I_H,10179,95,10273,dengue virus type 1,,I,100,H,100,Related to but not part of 2,,,
KY586391,1I_H,10179,95,10273,dengue virus type 1,,I,100,H,100,Related to but not part of 2,,,
KY586392,1I_H,10179,95,10273,dengue virus type 1,,I,100,H,100,Related to but not part of 2,,,
KY586393,1I_H,10179,95,10273,dengue virus type 1,,I,100,H,100,Related to but not part of 2,,,
KY586394,1I_H,10179,95,10273,dengue virus type 1,,I,100,H,100,Related to but not part of 2,,,
KY586395,1I_H,10179,95,10273,dengue virus type 1,,I,100,H,100,Related to but not part of 2,,,
KY586396,1I_H,10179,95,10273,dengue virus type 1,,I,100,H,100,Related to but not part of 2,,,
KY586397,1I_H,10179,95,10273,dengue virus type 1,,I,100,H,100,Related to but not part of 2,,,
KY586398,1I_H,10179,95,10273,dengue virus type 1,,I,100,H,100,Related to but not part of 2,,,
KY586399,1I_H,10179,95,10273,dengue virus type 1,,I,100,H,100,Related to but not part of 2,,,
KY586400,1I_H,10179,95,10273,dengue virus type 1,,I,100,H,100,Related to but not part of 2,,,
KY586401,1I_H,10179,95,10273,dengue virus type 1,,I,100,H,100,Related to but not part of 2,,,
KY586402,1I_H,10179,95,10273,dengue virus type 1,,I,100,H,100,Related to but not part of 2,,,
KY586403,1I_H,10179,95,10273,dengue virus type 1,,I,100,H,100,Related to but not part of 2,,,
KY586404,1I_H,10179,95,10273,dengue virus type 1,,I,100,H,100,Related to but not part of 2,,,
KY586405,1I_H,10179,95,10273,dengue virus type 1,,I,100,H,100,Related to but not part of 2,,,
KY586406,1I_H,10179,95,10273,dengue virus type 1,,I,100,H,100,Related to but not part of 2,,,
KY586407,1I_H,10179,95,10273,dengue virus type 1,,I,100,H,100,Related to but not part of 2,,,
KY586408,1I_H,10179,95,10273,dengue virus type 1,,I,100,H,100,Related to but not part of 2,,,
KY586409,1I_H,10179,95,10273,dengue virus type 1,,I,100,H,100,Related to but not part of 2,,,
KY586410,1I_H,10179,95,10273,dengue virus type 1,,I,100,H,100,Related to but not part of 2,,,
KY586411,1I_H,10179,95,10273,dengue virus type 1,,I,100,H,100,Related to but not part of 2,,,
KY586412,1I_H,10179,95,10273,dengue virus type 1,,I,100,H,100,Related to but not part of 2,,,
KY586413,1I_H,10179,95,10273,dengue virus type 1,,I,100,H,100,Related to but not part of 2,,,
KY586414,1I_H,10179,95,10273,dengue virus type 1,,I,100,H,100,Related to but not part of 2,,,
KY586415,1I_H,10179,95,10273,dengue virus type 1,,I,100,H,100,Related to but not part of 2,,,
KY586416,1I_H,10179,95,10273,dengue virus type 1,,I,100,H,100,Related to but not part of 2,,,
KY586417,1I_H,10179,95,10273,dengue virus type 1,,I,100,H,100,Related to but not part of 2,,,
KY586418,1I_H,10179,95,10273,dengue virus type 1,,I,100,H,100,Related to but not part of 2,,,
KY586419,1I_H,10179,95,10273,dengue virus type 1,,I,100,H,100,Related to but not part of 1,,,
KY586420,1I_H,10179,95,10273,dengue virus type 1,,I,100,H,100,Related to but not part of 1,,,
KY586421,1I_H,10179,95,10273,dengue virus type 1,,I,100,H,100,Related to but not part of 1,,,
KY586422,1I_H,10179,95,10273,dengue virus type 1,,I,100,H,100,Related to but not part of 1,,,
KY586423,1I_H,10179,95,10273,dengue virus type 1,,I,100,H,100,Related to but not part of 1,,,
KY586424,1I_H,10179,95,10273,dengue virus type 1,,I,100,H,100,Related to but not part of 1,,,
KY586425,1I_H,10179,95,10273,dengue virus type 1,,I,100,H,100,Related to but not part of 1,,,
KY586426,1I_H.1,10179,95,10273,dengue virus type 1,,I,100,H,100,1,100,,
KY586427,1I_H.1,10179,95,10273,dengue virus type 1,,I,100,H,100,1,100,,
KY586428,1I_H.1,10179,95,10273,dengue virus type 1,,I,100,H,100,1,100,,
KY586429,1I_H.1,10179,95,10273,dengue virus type 1,,I,100,H,100,1,100,,
KY586430,1I_H.1,10179,95,10273,dengue virus type 1,,I,100,H,100,1,100,,
KY586431,1I_H.1,10179,95,10273,dengue virus type 1,,I,100,H,100,1,100,,
KY586432,1I_H.1,10179,95,10273,dengue virus type 1,,I,100,H,100,1,100,,
KY586433,1I_H.1,10179,95,10273,dengue virus type 1,,I,100,H,100,1,100,,
KY586434,1I_H.1,10179,95,10273,dengue virus type 1,,I,100,H,100,1,100,,
KY586435,1I_H.1,10179,95,10273,dengue virus type 1,,I,100,H,100,1,100,,
KY586436,1I_H.1,10179,95,10273,dengue virus type 1,,I,100,H,100,1,100,,
KY586437,1I_H.1,10179,95,10273,dengue virus type 1,,I,100,H,100,1,100,,
KY586438,1I_H.1,10179,95,10273,dengue virus type 1,,I,100,H,100,1,100,,
KY586439,1I_H.1,10179,95,10273,dengue virus type 1,,I,100,H,100,1,100,,
KY586440,1I_H,10179,95,10273,dengue virus type 1,,I,100,H,100,Related to but not part of 1,,,
KY586441,1I_H,10179,95,10273,dengue virus type 1,,I,100,H,100,Related to but not part of 1,,,
KY586442,1I_H,10179,95,10273,dengue virus type 1,,I,100,H,100,Related to but not part of 1,,,
KY586443,1I_H,10179,95,10273,dengue virus type 1,,I,100,H,100,Related to but not part of 1,,,
KY586444,1I_H,10179,95,10273,dengue virus type 1,,I,100,H,100,Related to but not part of 1,,,
KY586445,1I_H,10179,95,10273,dengue virus type 1,,I,100,H,100,Related to but not part of 1,,,
KY586446,1I_H,10179,95,10273,dengue virus type 1,,I,100,H,100,Related to but not part of 1,,,
KY586447,1I_H,10179,95,10273,dengue virus type 1,,I,100,H,100,Related to but not part of 1,,,
KY586448,1I_H,10179,95,10273,dengue virus type 1,,I,100,H,100,Related to but not part of 1,,,
KY586449,1I_H,10179,95,10273,dengue virus type 1,,I,100,H,100,Related to but not part of 1,,,
KY586450,1I_H,10179,95,10273,dengue virus type 1,,I,100,H,100,Related to but not part of 1,,,
KY586451,1I_H,10179,95,10273,dengue virus type 1,,I,100,H,100,Related to but not part of 1,,,
KY586452,1I_H,10179,95,10273,dengue virus type 1,,I,100,H,100,Related to but not part of 1,,,
KY586453,1I_H,10179,95,10273,dengue virus type 1,,I,100,H,100,Related to but not part of 1,,,
KY586454,1I_H,10179,95,10273,dengue virus type 1,,I,100,H,100,Could not assign,,,
KY586455,1I_H,10179,95,10273,dengue virus type 1,,I,100,H,100,Could not assign,,,
KY586456,1I_H,10179,95,10273,dengue virus type 1,,I,100,H,100,Could not assign,,,
KY586457,1I_H,10179,95,10273,dengue virus type 1,,I,100,H,100,Could not assign,,,
KY586458,1I_H,10179,95,10273,dengue virus type 1,,I,100,H,100,Could not assign,,,
KY586459,1I_H,10179,95,10273,dengue virus type 1,,I,100,H,100,Could not assign,,,
KY586460,1I_H,10179,95,10273,dengue virus type 1,,I,100,H,100,Related to but not part of 1,,,
KY586461,1I_H,10179,95,10273,dengue virus type 1,,I,100,H,100,Could not assign,,,
KY586462,1I_H,10179,95,10273,dengue virus type 1,,I,100,H,100,Related to but not part of 1,,,
KY586463,1I_H,10179,95,10273,dengue virus type 1,,I,100,H,100,Related to but not part of 1,,,
KY586464,1I_H,10179,95,10273,dengue virus type 1,,I,100,H,100,Related to but not part of 1,,,
KY586465,1I_H,10179,95,10273,dengue virus type 1,,I,100,H,100,Related to but not part of 1,,,
KY586466,1I_H,10179,95,10273,dengue virus type 1,,I,100,H,100,Related to but not part of 1,,,
KY586467,1I_H,10179,95,10273,dengue virus type 1,,I,100,H,100,Related to but not part of 1,,,
KY586468,1I_H,10179,95,10273,dengue virus type 1,,I,100,H,100,Related to but not part of 1,,,
KY586469,1I_H,10179,95,10273,dengue virus type 1,,I,100,H,100,Related to but not part of 1,,,
KY586470,1I_H,10179,95,10273,dengue virus type 1,,I,100,H,100,Related to but not part of 2,,,
KY586471,1I_H,10179,95,10273,dengue virus type 1,,I,100,H,100,Related to but not part of 2,,,
KY586472,1I_H,10179,95,10273,dengue virus type 1,,I,100,H,100,Related to but not part of 2,,,
KY586473,1I_H,10179,95,10273,dengue virus type 1,,I,100,H,100,Related to but not part of 2,,,
KY586474,1I_H,10179,95,10273,dengue virus type 1,,I,100,H,100,Related to but not part of 2,,,
KY586475,1I_H,10179,95,10273,dengue virus type 1,,I,100,H,100,Related to but not part of 2,,,
KY586476,1I_H,10179,95,10273,dengue virus type 1,,I,100,H,100,Related to but not part of 2,,,
KY586477,1I_H,10179,95,10273,dengue virus type 1,,I,100,H,100,Related to but not part of 2,,,
KY586478,1I_H,10179,95,10273,dengue virus type 1,,I,100,H,100,Could not assign,,,
KY586479,1I_H,10179,95,10273,dengue virus type 1,,I,100,H,100,Related to but not part of 2,,,
KY586480,1I_H,10179,95,10273,dengue virus type 1,,I,100,H,100,Related to but not part of 2,,,
KY586481,1I_H,10179,95,10273,dengue virus type 1,,I,100,H,100,Related to but not part of 1,,,
KY586482,1I_H,10179,95,10273,dengue virus type 1,,I,100,H,100,Could not assign,,,
